image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
IMG_20260518_203902.jpg,IMG_20260518_203904.jpg,578,598,578,106,49,0.46226415094339623,25.52248719379831,1.2249712924299572,0.3967778886542153,0.3531244476305661,0.9906889931067844,"[[5.390683766731783e-07, -8.43656105597632e-06, -0.038849806644965346], [5.601547098444944e-06, -1.7214904929973465e-06, -0.017761147267307188], [0.04406648584741812, 0.017795403203238955, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203906.jpg,578,521,578,88,32,0.36363636363636365,51.9626184348891,3.890249611240346,0.3990186769918804,0.4061167897038864,0.9335326053864185,"[[4.237711752401942e-07, 1.5510344715989887e-06, -0.002844330712952565], [-2.054585325770541e-06, 6.104765125979734e-08, 0.004605532495443871], [0.002268591532774401, -0.005090102427816279, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203908.jpg,578,840,578,47,17,0.3617021276595745,76.81407669920662,2.6469908109781364,0.24832313396517988,0.08363450665423854,0.8446731849180045,"[[5.862090669074386e-07, 1.240650056725807e-06, -0.002983824312972231], [-1.617508882604765e-06, 1.3502386596075384e-07, 0.0025732244412839606], [0.0023978972623254894, -0.0032270916078985753, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203909.jpg,578,705,578,30,9,0.3,371.35818533637433,114.18761705546423,0.09394443596022867,2.8035967415439326e-13,0.4227499618197954,"[[2.4785599879937434e-06, 4.0861003720851244e-07, -0.0013594733578815735], [-5.035873763524171e-07, 2.443725850856077e-07, 2.8235276277471146e-05], [-0.0022884540378872724, -4.0341144967378487e-05, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203913.jpg,578,565,578,17,8,0.47058823529411764,77.36855237347713,6.644067019135249,0.06283571976114971,3.136333085914966e-12,0.50268575806389,"[[3.296635368662994e-06, -4.492974028890342e-07, -0.001451305325701109], [-4.786955502217361e-07, 4.884843925187406e-07, -0.00020031753639896478], [-0.001299866093441337, -0.0002632709997163803, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203922.jpg,578,845,578,27,11,0.4074074074074074,139.40355565921075,68.86863843801503,0.047913002983284485,1.942900181516008e-12,0.34609255122402444,"[[1.104211755572993e-06, -9.638216776135398e-07, 9.72777064570385e-05], [2.2149341556624197e-06, 2.3441299999036148e-07, -0.0015051149182357714], [-0.0021911316983649343, 0.000391484498343858, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203924.jpg,578,679,578,20,9,0.45,87.11911578218874,36.35430690465506,0.13606898914913437,5.695654104797247e-13,0.7755560233818526,"[[5.451164439597564e-06, -5.221295079223436e-06, 0.0016235544930715373], [-4.3845532575097905e-07, 2.2129203172116938e-06, -0.0021810079682175218], [-0.003516958019105812, 0.0015782707121140239, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203926.jpg,578,487,578,29,10,0.3448275862068966,113.30578000078748,55.78374778617464,0.09958100595698002,1.1552497814725379e-12,0.5676652678299184,"[[2.0751211165521717e-06, -1.154256012701479e-06, 0.0002164732306343678], [-9.530858627532913e-07, 1.406297053456699e-06, -0.0011809790061621524], [-6.514631651728165e-05, -0.0007793588876051485, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203929.jpg,578,965,578,20,10,0.5,91.57458365985862,47.97415161766578,0.059973870782116814,7.739405957634658e-13,0.47260998536171284,"[[2.1779788156593657e-06, -6.41527464487604e-08, -0.0014358895424476997], [-6.426271199521389e-06, 3.1812261829615684e-06, -0.00022427270426764417], [0.006220513366538332, -0.0036044607224987113, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203931.jpg,578,1554,578,19,9,0.47368421052631576,108.54303660202679,49.61906671103116,0.10820718422444069,4.288246947610023e-13,0.7016106110387712,"[[1.1232077780068517e-05, -1.0603102697078897e-06, -0.004135909343671977], [-7.538550651130992e-06, 2.7854936824124945e-06, 0.0005791205900750738], [0.0035228390570739617, -0.002501233817933244, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203933.jpg,578,2541,578,15,8,0.5333333333333333,167.09549787385367,0.4030582796545872,0.050382284957379786,4.1709607394721584e-13,0.4030582796545872,"[[-3.898142588623664e-07, 1.0210117170476775e-06, -0.0007068151453206002], [-2.533664095609e-07, 1.187486282293821e-06, -0.0009917186412309643], [0.0004765111732803793, -0.0013819170931274676, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203935.jpg,578,2691,578,19,9,0.47368421052631576,188.7559934088907,65.01648752951102,0.08829899792314104,2.084271530505571e-13,0.47160107268141116,"[[-1.7469952316517545e-06, 2.5810719114696493e-06, -0.002762169619070604], [2.7940815025047123e-06, -2.0442515822574425e-06, 0.0016890743243898453], [-0.002802199140030516, -7.162870530476497e-06, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203937.jpg,578,1256,578,10,7,0.7,125.61379579944955,8.257183025364358e-14,4.4473681026625676e-14,0.0,1.461721066790926e-13,"[[-2.1635220888375017e-05, -4.880475489437414e-06, 0.009027634806056005], [5.434563171635161e-06, 4.932451014582049e-06, -0.0005013273074483453], [-0.004765944042568981, -0.0031497478903751673, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203940.jpg,578,858,578,9,7,0.7777777777777778,49.9098675806555,1.0906728740939152e-13,1.134068330866431e-13,1.0818653667297487e-13,3.071019236765415e-13,"[[-7.456059832038094e-07, 6.190264791428474e-07, -0.0008649818310917182], [1.0280259185282857e-06, 1.090819988387502e-07, -0.00028704283681859434], [-0.0007713596609637042, -0.0005922780964386642, 0.9999999999999999]]"
IMG_20260518_203902.jpg,IMG_20260518_203942.jpg,578,681,578,16,9,0.5625,108.22952381287767,0.10589045407800741,0.09212942583442335,8.894716403185198e-13,0.8216618915118624,"[[-2.3104422113123136e-05, -6.208732137707918e-06, 0.024007727141685017], [-5.220315536932327e-05, 3.4698742930787404e-05, -0.012374228630790896], [0.06771086711435123, -0.03399828068534608, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203946.jpg,578,1193,578,13,7,0.5384615384615384,37.18901459431147,3.313861840077134e-13,1.349974231186171e-13,1.1116302634896513e-13,3.313861840077134e-13,"[[1.4332021720761283e-06, 2.285973424539037e-06, -0.003238745854364801], [-2.1556279971625236e-06, -2.557602780266885e-07, 0.0006683232518189443], [0.0013637494393456085, -0.0009155510721954875, 1.0]]"
IMG_20260518_203902.jpg,IMG_20260518_203948.jpg,578,1215,578,16,8,0.5,87.00040020257049,12.050046134113973,0.00765108805017371,2.4646204797623565e-13,0.06120870439388071,"[[6.989929800527575e-06, -4.542443852252903e-06, 0.0013180986691177282], [2.7091363785216898e-06, 5.317198908775403e-07, -0.0015225920490930377], [-0.00660329862908224, 0.0017602395570259844, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203906.jpg,598,521,598,54,15,0.2777777777777778,80.34312710628382,20.073321577896735,0.30469786734950216,2.844203544667187e-13,0.978688597625321,"[[-3.9565618556138894e-07, 1.3105142807582555e-05, -0.0053662044206396085], [-1.2907455555664726e-05, 4.194024745747232e-07, 0.005104006710458595], [0.00348238594136409, -0.005748288096724555, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203908.jpg,598,840,598,34,11,0.3235294117647059,383.63714551936306,122.51979360422376,0.1656758151387969,5.208624116307492e-13,0.515400766260575,"[[1.4477124668556441e-06, 9.747004199975705e-07, -0.0015229841987212673], [-8.312412967142627e-07, -1.0945887700108196e-07, 0.0005756840662901152], [-0.0012707542620585919, -0.0003480381871878129, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203909.jpg,598,705,598,21,9,0.42857142857142855,84.10228835537897,36.47063540312445,0.09480023110128269,1.8127913655381695e-12,0.8109546949730946,"[[7.043327486321176e-07, 2.625561002950162e-06, -0.0035427776895688976], [-4.2952276160350484e-07, -6.079607202161425e-07, 0.0011468964357260994], [-6.2589718485247344e-06, -0.000972347000580847, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203913.jpg,598,565,598,18,8,0.4444444444444444,89.77739369767424,36.941393731594566,0.0077232835654690545,5.899028108514497e-13,0.06178626851734119,"[[1.417141991241096e-06, 6.195433554912766e-07, -0.0013658528936702078], [-6.025062606818491e-07, 4.209716323094527e-07, -0.00029663962713429417], [-0.0004015381440812944, -0.0006537133859732786, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203922.jpg,598,845,598,25,9,0.36,130.23178553579487,90.13470389235486,0.1381823217195791,1.5578907704423469e-12,0.8889650758760497,"[[-1.8248161125202437e-06, 2.4983914781974222e-08, 0.0008678275891936735], [2.767004368679118e-06, -1.4432080670540496e-08, -0.0014531886453206856], [-0.0017923929843989914, -6.722279801155912e-07, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203924.jpg,598,679,598,19,9,0.47368421052631576,113.54133903012125,34.201377696474026,0.07493229535076396,2.4378111178416927e-13,0.58691744995567,"[[-3.712089387116477e-07, 1.150632383091865e-06, -0.00023585879782776753], [-3.291218953716138e-07, 9.534418266171255e-07, -0.0018804075574973705], [0.00021554053723997572, -0.0006336475422548547, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203926.jpg,598,487,598,15,9,0.6,110.74191546693517,0.020216221843852328,0.038031886821683125,5.48833203676777e-13,0.3220707595478817,"[[1.7280612501586426e-06, 1.6916972715429549e-06, -0.0023405874680522435], [7.362816128317022e-07, -6.897430748999691e-07, 0.0006844640235277691], [-0.0017026232040451303, -0.000571289383835969, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203929.jpg,598,965,598,22,9,0.4090909090909091,120.57720782725588,50.00985742109471,0.1432843419429944,3.6061925007195356e-13,0.9267327725423667,"[[4.0035598356853006e-07, 2.3372069382644854e-06, -0.0024171626650128296], [-4.124194783489668e-06, 1.7427330172367799e-06, -0.00148776007063213], [0.0032437399480278162, -0.0012042067434244383, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203931.jpg,598,1554,598,14,8,0.5714285714285714,99.52953380727969,0.10042078289627052,0.025105195724143572,1.300163255415342e-13,0.2008415657921041,"[[1.6391482103660178e-07, 1.0446853595124938e-06, -0.0006398884440631824], [9.936612029847315e-08, 4.095208424395151e-07, -0.000504639878802358], [-0.0002113886480489013, -0.001012205064078131, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203933.jpg,598,2541,598,11,7,0.6363636363636364,64.86092604170014,1.6773275697635983e-13,9.926593441108395e-14,9.008759552340918e-14,2.0401952934945788e-13,"[[3.7797639593086707e-06, -1.2717665464032479e-06, -0.0007319299842415035], [-5.922770139809909e-07, 6.523700627481316e-07, -0.0007549516938346915], [-0.0012638375290219743, 3.17429927537939e-05, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203935.jpg,598,2691,598,15,8,0.5333333333333333,122.35195093308167,0.03784537302588135,0.004730671628601771,2.0929232079073513e-13,0.03784537302588135,"[[1.910152767431507e-06, 1.50815681695202e-06, -0.002295458940197844], [1.0820075763926016e-06, -7.670084520632473e-07, 0.0004464551007671167], [-0.0019615635143509853, -0.00028895796747928755, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203937.jpg,598,1256,598,7,0,0.0,,,,,,
IMG_20260518_203904.jpg,IMG_20260518_203940.jpg,598,858,598,17,8,0.47058823529411764,112.82050573082934,55.59408605413209,0.004993311758549634,1.970832542178295e-12,0.03994649295058958,"[[2.0541027586552795e-06, 5.13304258563478e-07, -0.001696539496139119], [5.43691956315042e-07, -5.712908413702681e-08, -0.00028254828109243175], [-0.0014383526926462398, -0.00014155015001551647, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203942.jpg,598,681,598,10,7,0.7,297.4511519430663,2.5337847023106714e-13,2.042355544154335e-13,7.91588714058273e-14,8.437330690400727e-13,"[[-1.852022895440199e-06, -8.992154029367047e-07, 0.0015039176217379816], [5.377964022928543e-07, 5.388529248723836e-07, -0.00042245796105696556], [-0.001229581434168007, -0.0005671886480429653, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203946.jpg,598,1193,598,12,7,0.5833333333333334,49.456914029545594,5.075279941147052e-13,2.6926866701891733e-13,2.6697928681218835e-13,6.496120737531483e-13,"[[-4.407292386574108e-07, 3.5207283119143487e-06, -0.003604135747999089], [3.663683719670471e-06, -2.287395962692945e-06, 0.0005994772305412723], [-0.0034580293112380046, 0.0007201641260229253, 1.0]]"
IMG_20260518_203904.jpg,IMG_20260518_203948.jpg,598,1215,598,22,9,0.4090909090909091,99.61015564777644,13.173045152924093,0.07958450489282969,3.3410579764273247e-12,0.685230356395942,"[[3.709530012641688e-07, 2.7727466908890944e-07, -0.0004355222144266034], [1.144230330248561e-06, 3.137256694278258e-07, -0.0007147834845659403], [-0.0014137242521347186, -0.0004882963423268927, 1.0]]"
IMG_20260518_203906.jpg,IMG_20260518_203908.jpg,521,840,521,93,41,0.44086021505376344,21.488817287821558,1.138607985508538,0.275745848231535,0.1544710841152338,0.9652458472707038,"[[6.737722081888822e-07, 4.0116828292452e-06, -0.020417736004978634], [-3.187651596547837e-06, -3.035937417454292e-07, 0.008388175596005994], [0.01895156235148363, -0.008965430947178018, 1.0]]"
