image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
similar10.jpg,similar4.jpg,840,965,840,11,7,0.6363636363636364,38.10156019488333,1.4996908187214361e-13,9.757928874441969e-14,1.1681958875765407e-13,1.9042483229535308e-13,"[[-8.922614914551075e-06, 1.7769733997452797e-07, 0.0009876550658876617], [7.202918948108064e-06, -7.817523295395025e-07, -0.0022347954164390715], [8.54472527420986e-05, 0.00044653663045789946, 1.0]]"
similar10.jpg,similar5.jpg,840,487,840,32,11,0.34375,72.22762146249488,27.577359544524917,0.08150671984326147,2.7900601476227684e-13,0.5541115775828677,"[[2.4662031383238397e-06, 2.5084935159960803e-06, -0.004531406020931198], [-2.843904851412256e-07, -1.3691841628754089e-06, 0.0019083023245621495], [-0.0015877900437827797, -0.00012079217241848976, 1.0]]"
similar10.jpg,similar6.jpg,840,679,840,25,11,0.44,90.45509071464411,3.7360383961692722,0.2215855333954595,1.806081312825076e-13,0.9455649775737877,"[[-1.950128007711574e-07, 4.69074038880268e-07, 0.0003733996886499717], [3.3933534145566097e-06, 2.905371601691186e-07, -0.011375951035721822], [-0.0018054613577680695, 0.008599845739523014, 1.0]]"
similar10.jpg,similar7.jpg,840,845,840,12,7,0.5833333333333334,9.084903511932444,1.2163484491124927e-13,6.860583175922332e-14,7.843695280370666e-14,1.627366151682664e-13,"[[2.7865041703269145e-06, -7.5121924252048225e-06, -0.004225736109411316], [-1.8137855173554463e-07, -2.2799991056101032e-06, 0.022161346348420378], [0.005360235321879572, -0.015605711905308474, 0.9999999999999999]]"
similar10.jpg,similar8.jpg,840,565,840,56,20,0.35714285714285715,60.49504806621657,9.824004894274179,0.23037590586404927,0.17171888712140682,0.9120012054828999,"[[-1.7626572953675444e-06, 9.336518521342086e-06, 0.012139207523749463], [-1.0701034919539418e-05, 1.462587404778779e-06, -0.010315536140875754], [-0.007922117683692076, 0.0067594727275880895, 1.0]]"
similar10.jpg,similar9.jpg,840,705,840,87,45,0.5172413793103449,15.611042018103907,0.9390663001502132,0.3475341685456531,0.2835482883501533,0.9443144581241433,"[[1.5502390944159115e-06, 4.858337391881099e-06, -0.02901068729595449], [-4.956251880119525e-06, -3.0047888808370193e-07, 0.013018532792227524], [0.027642941444208195, -0.012386645702342191, 1.0]]"
similar2.jpg,similar3.jpg,2541,1554,2541,272,230,0.8455882352941176,4.138786768344438,0.17378197423961703,0.22449617847974604,0.13778618453350983,0.9090878518531378,"[[6.021088630471072e-07, -7.537869407244288e-06, 0.02562873446250556], [8.672120835117427e-06, -2.461447294879233e-07, -0.008384192670725326], [-0.026834708059043068, 0.007918867561836277, 1.0]]"
similar2.jpg,similar4.jpg,2541,965,2541,31,19,0.6129032258064516,26.22182629858954,0.6305569639194748,0.25333683798326073,0.16155501936540725,0.7809335137824024,"[[8.045975327702631e-07, -3.903657215244924e-06, 0.0038713630295151348], [4.8870558475514725e-06, -2.810517924007755e-07, -0.0029328198585294113], [-0.006721486807206977, 0.003074090879699481, 1.0]]"
similar2.jpg,similar5.jpg,2541,487,2541,49,18,0.3673469387755102,53.73983810654923,2.577283167625433,0.2615228259501061,0.2626332364514092,0.6845473499733493,"[[5.94972397886624e-07, -4.335385482009293e-06, 0.004873787686106081], [4.418116212950407e-06, -1.6081698959343103e-07, -0.005187877088409872], [-0.006144301175746534, 0.005034666579559739, 1.0]]"
similar2.jpg,similar6.jpg,2541,679,2541,46,23,0.5,45.01007201423598,0.7284230243752918,0.26467446984297777,0.18529039906534603,0.640188265647061,"[[2.120558404760499e-07, -9.435481435463912e-07, 0.0012653156321436939], [-1.214611334362376e-07, 2.887968651788039e-07, -0.005288318884340783], [-0.0009103131345168981, 0.004405126492796547, 1.0]]"
similar2.jpg,similar7.jpg,2541,845,2541,45,21,0.4666666666666667,38.33227249991176,0.9176841522958269,0.23400707748388244,0.17558440186119187,0.6788661775491551,"[[1.1087441464345824e-06, -2.4403178741201656e-05, 0.014539465057479993], [1.4621799511657928e-05, 1.6365005557715309e-06, -0.05290170307804881], [-0.012080092038355193, 0.05511189227992367, 1.0]]"
similar2.jpg,similar8.jpg,2541,565,2541,39,10,0.2564102564102564,42.259680354320786,0.8308396627168236,0.08761331353055074,8.419885496512102e-13,0.8715255277200996,"[[8.237539028067315e-08, -2.396479789170098e-07, 0.00013591686758341413], [7.132432055976891e-07, 9.2481440505596e-07, -0.0011286039317317921], [-0.0007061681378276499, -0.000762870291831877, 1.0]]"
similar2.jpg,similar9.jpg,2541,705,2541,9,7,0.7777777777777778,41.99928412443418,1.1740753413644043e-13,2.306291166127667e-13,1.0140130949692637e-13,1.061099846810917e-12,"[[8.843335767819468e-07, -6.535621102463733e-07, -0.0002869865372529696], [7.945462889478913e-06, -5.553072716882402e-06, -0.002673459769930349], [-0.004127713182078946, 0.004190928599172422, 1.0]]"
similar3.jpg,similar4.jpg,1554,965,1554,53,40,0.7547169811320755,13.652235575848756,0.23314337161131551,0.23451599161810935,0.08822907888668798,0.9772699023906997,"[[8.03292899409644e-07, 1.987203873194254e-06, 0.016208504565322603], [-1.0422942401370982e-06, -5.939876378588907e-07, -0.006959693826494453], [-0.018662612708370746, 0.0070799382700848495, 1.0]]"
similar3.jpg,similar5.jpg,1554,487,1554,55,27,0.4909090909090909,32.08229284093379,0.7677558378436112,0.2478460539593229,0.09573424226573739,0.736906397710089,"[[4.1437666599513794e-07, -2.645584220898345e-06, 0.003055137018705229], [2.139406919072247e-06, 2.031721756834368e-07, -0.005121976557790267], [-0.003385271632901991, 0.004391820733931219, 0.9999999999999999]]"
similar3.jpg,similar6.jpg,1554,679,1554,52,26,0.5,49.9548091142037,0.859241325138229,0.29371842403043275,0.34733228126103716,0.8587590509238001,"[[-1.199838431943865e-07, -1.5113368572362466e-06, -0.0003005814426445651], [6.163942547440746e-07, 4.904585563919613e-07, -0.006063447229106489], [0.0004182949977761837, 0.005223111873285535, 1.0]]"
similar3.jpg,similar7.jpg,1554,845,1554,46,21,0.45652173913043476,76.12091716274051,3.556393960494352,0.3150022506349658,0.4037493366118112,0.8358906028955765,"[[2.885194061887415e-07, 3.2751806789807528e-06, -0.0015199830958102828], [-1.8237696102782657e-06, -1.924165119447243e-07, 0.004606868053434742], [0.0001520420051241431, -0.0056601921955171716, 1.0]]"
similar3.jpg,similar8.jpg,1554,565,1554,31,10,0.3225806451612903,74.98330799640382,47.437319436513214,0.09597204723919102,6.074985301863518e-13,0.6943439885995158,"[[-1.7955680901302625e-06, 7.41804733983987e-08, 0.001328324157176918], [1.6073078896532957e-06, 1.1073319638468555e-06, -0.002438960545454702], [-0.0006427098529790782, -0.00046601759960193846, 1.0]]"
similar3.jpg,similar9.jpg,1554,705,1554,11,7,0.6363636363636364,48.11697781381493,1.319453112446661e-13,6.112073990428303e-14,4.3478656394006566e-14,1.8539354195279798e-13,"[[1.5156559664699153e-06, -4.714103674931069e-06, 0.002643509720806025], [4.698149267712593e-06, 1.6649468140098456e-06, -0.0022126502991792847], [-0.003490054626945911, -0.00023002622116630053, 0.9999999999999999]]"
similar4.jpg,similar5.jpg,965,487,965,59,30,0.5084745762711864,27.23835138451178,0.702005289602848,0.22530107369159935,0.24250485799757027,0.702005289602848,"[[-2.719213945050581e-08, -4.114269798938613e-06, 0.0012518703237277165], [3.903420167837577e-06, 5.845653477785428e-07, -0.005140642689955086], [-0.0017295362014140365, 0.0040596211471986225, 1.0]]"
similar4.jpg,similar6.jpg,965,679,965,18,10,0.5555555555555556,42.55301001378912,0.5838672875191078,0.12496025058628298,6.661916127490211e-13,0.7264692019687112,"[[7.98654584073806e-08, 3.4328103435851887e-06, -0.0030587084386388837], [-3.4647772873295116e-06, 4.5087317335880113e-07, 0.0016026463119767635], [0.0025229176933876103, -0.002797517112591049, 1.0]]"
similar4.jpg,similar7.jpg,965,845,965,11,7,0.6363636363636364,57.72372395368375,1.7539449121636044e-13,1.2397968212369706e-13,1.49980361166613e-13,2.505564944067433e-13,"[[2.106851443855396e-06, -3.8205005753295875e-06, -0.0006836129000633775], [4.021874687105697e-06, -1.724270625201199e-07, -0.002479628101386022], [-0.00241153110486408, 0.0030543432837282884, 1.0]]"
similar4.jpg,similar8.jpg,965,565,965,10,0,0.0,,,,,,
similar4.jpg,similar9.jpg,965,705,965,6,0,0.0,,,,,,
similar5.jpg,similar6.jpg,487,679,487,71,40,0.5633802816901409,8.697866417992081,0.7912842167873896,0.36355547990709836,0.32945802013520054,0.9903304211149344,"[[3.815937855727355e-07, -1.0673132680876884e-06, 0.00712169873235211], [9.64002885646173e-07, -1.845049925589529e-07, 0.0034242282478643177], [-0.00811372431597205, -0.003589087634644433, 1.0]]"
similar5.jpg,similar7.jpg,487,845,487,40,26,0.65,15.483393061431565,0.6885448672045086,0.3558850233019469,0.27021863658936673,0.8226657506593192,"[[-3.524526882146143e-08, -1.966055765672839e-06, 0.0064803482258579004], [1.8183267828367324e-06, 1.922448573524343e-08, 0.0012741781046996022], [-0.00687879479562527, -0.0018314829278813474, 1.0]]"
similar5.jpg,similar8.jpg,487,565,487,11,7,0.6363636363636364,19.218829293201864,1.0235531784389942e-13,4.755690217195558e-14,0.0,1.4591039313057002e-13,"[[4.469556756382226e-06, 2.227642819320337e-06, 0.0002937470702057733], [-3.2410264844284283e-06, 2.265809160247901e-07, 0.0010954263493872026], [-0.004703955467087448, -0.0005015346180384658, 1.0]]"
similar5.jpg,similar9.jpg,487,705,487,13,7,0.5384615384615384,15.139092570553913,1.7217607253757489e-13,8.228630854025181e-14,7.623814702926652e-14,1.7217607253757489e-13,"[[2.891317792329397e-07, 1.1904782960525212e-06, -0.0013144942104693995], [1.255844369219865e-06, -1.2021516484705578e-06, 0.001628902202303979], [-0.001441845680970325, -0.0011123688594823374, 1.0]]"
similar6.jpg,similar7.jpg,679,845,679,125,77,0.616,11.57286970612707,0.6359328940586255,0.37140677191734195,0.3087297359408104,0.9902369060006947,"[[1.1508552086057141e-06, -1.1031138944522944e-05, 0.03557729643234487], [9.934462824810698e-06, -3.041905210946922e-07, 0.0006521074471049009], [-0.03764235832293271, 7.75687719433275e-05, 1.0]]"
similar6.jpg,similar8.jpg,679,565,679,26,14,0.5384615384615384,61.314250592970026,0.490333743703825,0.16023010386346676,0.0862851930765486,0.5152549692970666,"[[-4.060846547896706e-06, -1.1867367839545582e-06, -0.013486874214206407], [-1.9643524432715085e-06, 4.232102211894473e-06, -0.024080452445079892], [0.016627024936292974, 0.019702493982773146, 0.9999999999999999]]"
similar6.jpg,similar9.jpg,679,705,679,22,13,0.5909090909090909,30.29762095214969,0.2530158555451716,0.12195812159923905,4.8534752483681e-13,0.7168019939871142,"[[2.5717590067411586e-07, 3.5195865990032203e-06, -0.001614656643368104], [-1.7570494958737998e-06, -1.9732625091386285e-07, 0.0044290312881782685], [0.0001729035913455381, -0.005167006960352297, 1.0]]"
similar7.jpg,similar8.jpg,845,565,845,29,16,0.5517241379310345,37.60235323378636,0.7037410669057632,0.27131884958173247,0.12817337127192513,0.8363746819223186,"[[1.3142888731374783e-07, -2.824125537739458e-06, 0.0010439316153360403], [2.2874167318954237e-06, 5.025859775495481e-07, -0.004014135375410271], [-0.0014248424156429287, 0.003045482538841491, 1.0]]"
similar7.jpg,similar9.jpg,845,705,845,21,14,0.6666666666666666,29.88871101375242,0.2790150482704429,0.10635338831578621,3.20441350385743e-13,0.45016436208227906,"[[1.157293106298051e-06, -2.9988684781638556e-06, 0.0025568513783082777], [3.2637835102301563e-06, 1.5024308235086303e-07, -0.0019241140232717352], [-0.0040613112000209735, 0.0011268452944774735, 1.0]]"
similar8.jpg,similar9.jpg,565,705,565,74,47,0.6351351351351351,4.745623061989105,0.5018085973293921,0.34664718836126973,0.36775177048578883,0.9861506365684086,"[[-7.185419939788058e-07, -5.617820886071733e-06, 0.00019744980776537226], [5.602873776416803e-06, 6.573987384793613e-07, 0.0023262538642394737], [0.0014802042200600617, -0.004128242621322897, 1.0]]"
