image_i,image_j,filtered_matches,essential_inliers,pose_inliers,inlier_ratio,triangulated_points,kept_points,median_triangulation_angle_deg,median_epipolar_error_px,median_reprojection_error_px,connectivity,connectivity_threshold,hard_gate_passed,score,selected,reason
IMG_20260516_204917.jpg,IMG_20260516_204923.jpg,43,21,21,0.4883720930232558,21,21,26.052164216158303,0.12600217440323552,0.10851082317967015,1,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204917.jpg,IMG_20260516_204935.jpg,24,20,16,0.6666666666666666,16,1,169.33340680552115,1.71372418550079e-12,4.663140852403878e-12,1,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204917.jpg,IMG_20260516_204941.jpg,7,0,0,0.0,0,0,,,,1,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204917.jpg,IMG_20260516_204945.jpg,30,15,10,0.3333333333333333,10,3,9.00278048768612,7.760662598748667e-13,9.520040863659454e-10,1,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204917.jpg,IMG_20260516_204951.jpg,8,7,3,0.375,3,3,11.942119588157402,6.92613583571605e-13,1.1713254764168687e-12,1,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204917.jpg,IMG_20260516_204956.jpg,9,7,5,0.5555555555555556,5,5,162.6704624625516,2.1268340829356753e-13,5.151297130111373e-13,2,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204917.jpg,IMG_20260516_205002.jpg,6,0,0,0.0,0,0,,,,2,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204917.jpg,IMG_20260516_205938.jpg,18,17,15,0.8333333333333334,15,0,,,,1,20,False,0.0,False,no stable triangulated points
IMG_20260516_204923.jpg,IMG_20260516_204935.jpg,18,12,6,0.3333333333333333,6,1,6.707604893417382,3.285987658214302e-13,3.4946994057070495e-12,2,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204923.jpg,IMG_20260516_204941.jpg,8,7,7,0.875,7,4,134.3897084596705,,1.1426150596803603e-11,2,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204923.jpg,IMG_20260516_204945.jpg,12,7,6,0.5,6,6,7.561375864971078,0.0,9.871811026035498e-13,2,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204923.jpg,IMG_20260516_204951.jpg,7,0,0,0.0,0,0,,,,2,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204923.jpg,IMG_20260516_204956.jpg,5,0,0,0.0,0,0,,,,3,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204923.jpg,IMG_20260516_205002.jpg,8,7,6,0.75,6,3,153.07501886878708,,2.312831711063143e-12,3,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204923.jpg,IMG_20260516_205938.jpg,21,16,6,0.2857142857142857,6,0,,1.8714546986418066e-11,,2,20,False,0.0,False,no stable triangulated points
IMG_20260516_204935.jpg,IMG_20260516_204941.jpg,25,14,14,0.56,14,14,11.04258032926995,1.796541504967872e-13,0.1204513622551154,0,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204935.jpg,IMG_20260516_204945.jpg,6,0,0,0.0,0,0,,,,0,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204935.jpg,IMG_20260516_204951.jpg,4,0,0,0.0,0,0,,,,0,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204935.jpg,IMG_20260516_204956.jpg,1,0,0,0.0,0,0,,,,1,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204935.jpg,IMG_20260516_205002.jpg,3,0,0,0.0,0,0,,,,1,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204935.jpg,IMG_20260516_205938.jpg,4,0,0,0.0,0,0,,,,0,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204941.jpg,IMG_20260516_204945.jpg,8,7,4,0.5,4,0,,,,0,20,False,0.0,False,no stable triangulated points
IMG_20260516_204941.jpg,IMG_20260516_204951.jpg,7,0,0,0.0,0,0,,,,0,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204941.jpg,IMG_20260516_204956.jpg,1,0,0,0.0,0,0,,,,1,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204941.jpg,IMG_20260516_205002.jpg,0,0,0,0.0,0,0,,,,1,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204941.jpg,IMG_20260516_205938.jpg,3,0,0,0.0,0,0,,,,0,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204945.jpg,IMG_20260516_204951.jpg,28,18,18,0.6428571428571429,18,18,14.086582685005482,0.26992410984675985,0.17127129361566684,0,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204945.jpg,IMG_20260516_204956.jpg,19,10,7,0.3684210526315789,7,4,3.034677928874281,9.623480570926795e-14,2.2414353444937304e-13,1,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204945.jpg,IMG_20260516_205002.jpg,3,0,0,0.0,0,0,,,,1,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204945.jpg,IMG_20260516_205938.jpg,6,0,0,0.0,0,0,,,,0,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_204951.jpg,IMG_20260516_204956.jpg,31,17,17,0.5483870967741935,17,17,33.03927281833669,0.1692691907523258,0.10098337361116874,1,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204951.jpg,IMG_20260516_205002.jpg,9,6,4,0.4444444444444444,4,3,160.38857396843787,1.824839601911403e-13,1.5070917101842561e-12,1,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204951.jpg,IMG_20260516_205938.jpg,21,20,15,0.7142857142857143,15,2,173.9291573991104,,0.7860451616607693,0,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204956.jpg,IMG_20260516_205002.jpg,44,29,29,0.6590909090909091,29,29,17.494480426722767,0.09816166012685172,0.1327205625155183,0,20,False,0.0,False,below initial inlier threshold
IMG_20260516_204956.jpg,IMG_20260516_205938.jpg,5,0,0,0.0,0,0,,,,1,20,False,0.0,False,too few Lowe-filtered matches
IMG_20260516_205002.jpg,IMG_20260516_205938.jpg,8,8,4,0.5,4,0,,,,1,20,False,0.0,False,no stable triangulated points
