image_k,anchor_matches,pnp_correspondences,pnp_inliers,median_reprojection_error_px,mean_reprojection_error_px,focal_length_px
similar2.jpg,2596,30,406,0.2652561565148076,0.3026064028641965,1920.0
similar3.jpg,386,15,85,1.1360292233084248,1.457400895437735,1920.0
similar5.jpg,173,12,62,0.9541234370364229,1.2578235721507574,1920.0
similar6.jpg,758,28,378,0.20044209642511152,0.23265085093731797,1920.0
similar7.jpg,225,14,91,0.6370389333864532,0.6813416475749003,1920.0
similar8.jpg,117,6,11,2.3487090032120532,2.6643514532892163,1920.0
